"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
"ARHGAP22","ENSG00000128805","ARHGAP22",0.102746139454194,0.718419990294368,-1.10473632364281,1,"Rho GTPase activating protein 22","NO","NO"
"ARHGAP24","ENSG00000138639","ARHGAP24",-0.789963473486199,0.198642936323205,1.20536506749216,2,"Rho GTPase activating protein 24","NO","NO"
"ARHGAP26","ENSG00000145819","ARHGAP26",-0.0670692284292285,0.835448782934415,-0.97729428514439,2,"Rho GTPase activating protein 26","NO","NO"
"ARHGAP27","ENSG00000159314","ARHGAP27",0.0658521325348547,0.744119589161971,-1.04056118851223,1,"Rho GTPase activating protein 27","NO","NO"
"ARHGAP31","ENSG00000031081","ARHGAP31",-0.205839737200433,0.65650066659339,-0.39228176850552,2,"Rho GTPase activating protein 31","NO","NO"
"ARHGAP32","ENSG00000134909","ARHGAP32",-0.0786514009677619,0.829184393680542,0.688953912956747,3,"Rho GTPase activating protein 32","NO","NO"
"ARHGAP42","ENSG00000165895","ARHGAP42",-0.187005643186064,0.360946257112794,0.8506809784912,5,"Rho GTPase activating protein 42","NO","NO"
"ARHGAP44","ENSG00000006740","ARHGAP44",0.0502846295686155,0.845214576293214,1.2096488956943,1,"Rho GTPase activating protein 44","NO","NO"
"ARHGAP5","ENSG00000100852","ARHGAP5",-0.0578248067116549,0.717613576548062,-0.0292192616434477,3,"Rho GTPase activating protein 5","NO","NO"
"ARHGDIB","ENSG00000111348","ARHGDIB",-0.209722262052507,0.691134672112064,-1.24257430336762,3,"Rho GDP dissociation inhibitor beta","NO","NO"
"ARHGEF10","ENSG00000104728","ARHGEF10",-0.161802114724066,0.454541550848764,-0.918042227322656,1,"Rho guanine nucleotide exchange factor 10","NO","NO"
"ARHGEF10L","ENSG00000074964","ARHGEF10L",-0.0842644042773095,0.757681448099856,-1.13344148872148,2,"Rho guanine nucleotide exchange factor 10 like","NO","NO"
"ARHGEF12","ENSG00000196914","ARHGEF12",-0.0808110285910608,0.669410306899526,-1.30068760233444,1,"Rho guanine nucleotide exchange factor 12","NO","NO"
"ARHGEF16","ENSG00000130762","ARHGEF16",-0.0367227074358194,0.866378920781258,-0.246201748253105,2,"Rho guanine nucleotide exchange factor 16","NO","NO"
"ARHGEF25","ENSG00000240771","ARHGEF25",0.254062895938266,0.349105137789151,1.43566374280652,1,"Rho guanine nucleotide exchange factor 25","NO","NO"
"ARHGEF4","ENSG00000136002","ARHGEF4",-0.0341146324132025,0.866589604084277,1.34038882546742,1,"Rho guanine nucleotide exchange factor 4","NO","NO"
"ARHGEF5","ENSG00000050327","ARHGEF5",-0.135316611148425,0.652950745459404,1.4628972187816,1,"Rho guanine nucleotide exchange factor 5","NO","YES"
"ARHGEF7","ENSG00000102606","ARHGEF7",-0.000897290911550996,0.996059901982298,-0.39682241105334,3,"Rho guanine nucleotide exchange factor 7","NO","NO"
"ARID1B","ENSG00000049618","ARID1B",-1.55470761254274,2.09476574456756e-06,-0.377991436152178,5,"AT-rich interaction domain 1B","YES","YES"
"ARID2","ENSG00000189079","ARID2",-0.017746790246699,0.9231042488422,-0.64910266549014,3,"AT-rich interaction domain 2","YES","YES"
"ARID4A","ENSG00000032219","ARID4A",-0.0674061848667882,0.723689247245677,1.30773445251805,1,"AT-rich interaction domain 4A","NO","YES"
"ARID5B","ENSG00000150347","ARID5B",-0.354840123142506,0.350854906377457,0.431366334514837,4,"AT-rich interaction domain 5B","NO","YES"
"ARIH1","ENSG00000166233","ARIH1",0.0185458355681183,0.915142376859402,1.26863138933024,1,"ariadne RBR E3 ubiquitin protein ligase 1","NO","NO"
"ARL14EP","ENSG00000152219","ARL14EP",0.0982792934127614,0.726947314215713,1.14498935149779,1,"ADP ribosylation factor like GTPase 14 effector protein","NO","NO"
"ARL14EPL","ENSG00000268223","ARL14EPL",0.070803762688886,0.806669264165119,0.352885045354755,2,"ADP ribosylation factor like GTPase 14 effector protein like","NO","NO"
"ARL15","ENSG00000185305","ARL15",-0.117913663807372,0.698849120853255,-1.37601097895874,1,"ADP ribosylation factor like GTPase 15","NO","NO"
"ARL4A","ENSG00000122644","ARL4A",0.13264541337952,0.70614209490353,0.197040299715963,3,"ADP ribosylation factor like GTPase 4A","NO","NO"
"ARL4C","ENSG00000188042","ARL4C",-0.129030617212049,0.732571953231624,-1.05657988636868,2,"ADP ribosylation factor like GTPase 4C","NO","NO"
"ARMC1","ENSG00000104442","ARMC1",0.0750250371131074,0.579928819524246,1.25653369484803,1,"armadillo repeat containing 1","NO","NO"
"ARMC2","ENSG00000118690","ARMC2",0.245758723586199,0.413341071157504,-0.241394241359661,2,"armadillo repeat containing 2","NO","NO"
"ARMC8","ENSG00000114098","ARMC8",-0.0301495282212594,0.827998898995415,1.09740454845544,1,"armadillo repeat containing 8","NO","NO"
"ARMT1","ENSG00000146476","ARMT1",-0.184182335697797,0.411565716418981,-1.33099795057589,2,"acidic residue methyltransferase 1","NO","NO"
"ARRB1","ENSG00000137486","ARRB1",-0.0793298239384823,0.921342228796797,-1.15102039906486,1,"arrestin beta 1","NO","YES"
"ARRDC1","ENSG00000197070","ARRDC1",0.19572941603494,0.340719054240444,-0.98589724868935,1,"arrestin domain containing 1","NO","NO"
"ARRDC3","ENSG00000113369","ARRDC3",0.199287927114205,0.687720171596665,1.16800510072072,4,"arrestin domain containing 3","NO","NO"
"ARRDC4","ENSG00000140450","ARRDC4",0.40995407218361,0.539857831456044,-1.26979435654828,3,"arrestin domain containing 4","NO","NO"
"ARSD","ENSG00000006756","ARSD",-0.0772055884182246,0.764571297488778,0.116513171658236,3,"arylsulfatase D","NO","NO"
"ART5","ENSG00000167311","ART5",-0.097221441150635,0.879338560070051,1.24026426883689,1,"ADP-ribosyltransferase 5","NO","NO"
"ASAP1","ENSG00000153317","ASAP1",-0.0518431979574272,0.786239651414313,-0.2108194426847,6,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1","NO","NO"
"ASB1","ENSG00000065802","ASB1",-0.154723633805717,0.494106725980477,-1.23517422562312,2,"ankyrin repeat and SOCS box containing 1","NO","NO"
"ASB13","ENSG00000196372","ASB13",0.0956738017979415,0.531650152549124,0.559029424842757,1,"ankyrin repeat and SOCS box containing 13","NO","NO"
"ASB7","ENSG00000183475","ASB7",0.0174134477979075,0.908973542376915,-1.17617727502268,1,"ankyrin repeat and SOCS box containing 7","NO","NO"
"ASB9","ENSG00000102048","ASB9",0.0388549773937468,0.962753186787192,-1.52581998848972,1,"ankyrin repeat and SOCS box containing 9","NO","NO"
"ASCC3","ENSG00000112249","ASCC3",0.124250889280449,0.465636015622634,0.289880424863709,3,"activating signal cointegrator 1 complex subunit 3","NO","NO"
"ASF1A","ENSG00000111875","ASF1A",0.0672048035690986,0.727839013454336,1.25030831801691,2,"anti-silencing function 1A histone chaperone","NO","NO"
"ASH2L","ENSG00000129691","ASH2L",-0.0592468800472945,0.73834240286837,-1.28337093855878,1,"ASH2 like, histone lysine methyltransferase complex subunit","NO","NO"
"ASMTL","ENSG00000169093","ASMTL",0.203263168605515,0.669841692891947,1.23441477562404,1,"acetylserotonin O-methyltransferase like","NO","NO"
"ASNS","ENSG00000070669","ASNS",0.0423761159341556,0.950643658254135,-1.82949817360765,2,"asparagine synthetase (glutamine-hydrolyzing)","NO","NO"
"ASPM","ENSG00000066279","ASPM",-0.385225378918291,0.26054041228972,-1.09917782780093,4,"assembly factor for spindle microtubules","NO","NO"
"ATAD2B","ENSG00000119778","ATAD2B",-0.0267070294594189,0.919226740331013,1.3404443900643,1,"ATPase family AAA domain containing 2B","NO","NO"
"ATF2","ENSG00000115966","ATF2",-0.127226039582401,0.412684285118513,1.20497501894839,1,"activating transcription factor 2","NO","YES"
"ATF3","ENSG00000162772","ATF3",0.045273320985034,0.92598534724585,0.778833386469712,2,"activating transcription factor 3","NO","YES"
"ATF6","ENSG00000118217","ATF6",0.0303549777469261,0.898821619910024,-1.10170826075637,1,"activating transcription factor 6","NO","YES"
"ATF7IP","ENSG00000171681","ATF7IP",-0.14825249079826,0.3231635301849,1.39667796694123,1,"activating transcription factor 7 interacting protein","NO","YES"
"ATF7IP2","ENSG00000166669","ATF7IP2",-0.136045754150611,0.706833176227896,0.00762564163443002,2,"activating transcription factor 7 interacting protein 2","NO","NO"
"ATG12","ENSG00000145782","ATG12",0.222030166769763,0.406942420129486,1.32548100670552,1,"autophagy related 12","NO","NO"
"ATG16L2","ENSG00000168010","ATG16L2",-0.143426046557729,0.518864269554474,-1.90906766105912,1,"autophagy related 16 like 2","NO","NO"
"ATG4C","ENSG00000125703","ATG4C",0.0817191579814631,0.725916234383328,1.36022433305778,1,"autophagy related 4C cysteine peptidase","NO","NO"
"ATG7","ENSG00000197548","ATG7",-0.0221593354396132,0.888801911350668,-1.67546437040097,1,"autophagy related 7","NO","NO"
"ATL2","ENSG00000119787","ATL2",0.0520270144663941,0.803357559720063,1.15537401049633,2,"atlastin GTPase 2","NO","NO"
"ATOH8","ENSG00000168874","ATOH8",0.734453447402233,0.509406593108241,-1.23795905972202,1,"atonal bHLH transcription factor 8","NO","YES"
"ATOX1","ENSG00000177556","ATOX1",-0.25304054173027,0.164461216427296,1.41098143955106,2,"antioxidant 1 copper chaperone","NO","NO"
"ATP11B","ENSG00000058063","ATP11B",-0.063630634146401,0.683882588509162,-1.21963066194047,1,"ATPase phospholipid transporting 11B (putative)","NO","NO"
"ATP11C","ENSG00000101974","ATP11C",-0.170946454367123,0.387245400605716,0.475307603355428,6,"ATPase phospholipid transporting 11C","NO","NO"
"ATP13A3","ENSG00000133657","ATP13A3",-0.0699406449330242,0.732013118306231,1.39604102984492,1,"ATPase 13A3","NO","NO"
"ATP1B3","ENSG00000069849","ATP1B3",0.00865507343684069,0.976369156386854,0.872653463930549,2,"ATPase Na+/K+ transporting subunit beta 3","NO","NO"
"ATP23","ENSG00000166896","ATP23",0.108388010285306,0.69317827020924,-1.97757110385735,1,"ATP23 metallopeptidase and ATP synthase assembly factor homolog","NO","NO"
"ATP2A2","ENSG00000174437","ATP2A2",-0.0624928606509449,0.725982144043763,-1.14973911170045,1,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2","NO","NO"
"ATP2A3","ENSG00000074370","ATP2A3",-0.0672441332278666,0.827378578882961,-1.28852902071709,1,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3","NO","NO"
"ATP2B1","ENSG00000070961","ATP2B1",0.0134680221040586,0.954270864445923,-1.67944830591853,1,"ATPase plasma membrane Ca2+ transporting 1","NO","NO"
"ATP2C1","ENSG00000017260","ATP2C1",-0.0249716236233057,0.905284479839529,1.43566374280652,1,"ATPase secretory pathway Ca2+ transporting 1","NO","NO"
"ATP2C2","ENSG00000064270","ATP2C2",-0.397846218424799,0.165292102252429,-1.17386922615062,1,"ATPase secretory pathway Ca2+ transporting 2","NO","NO"
"ATP6V0E2","ENSG00000171130","ATP6V0E2",-0.205433462632667,0.530626958429154,1.36141380555792,3,"ATPase H+ transporting V0 subunit e2","NO","NO"
"ATP6V1D","ENSG00000100554","ATP6V1D",-0.0755672882792648,0.790755285037994,0.576936473248177,1,"ATPase H+ transporting V1 subunit D","NO","NO"
"ATP6V1E1","ENSG00000131100","ATP6V1E1",-0.0969670163213445,0.647181523192612,1.32234955020291,1,"ATPase H+ transporting V1 subunit E1","NO","NO"
"ATP6V1H","ENSG00000047249","ATP6V1H",0.0481230685074436,0.842521977346945,1.20141917788263,1,"ATPase H+ transporting V1 subunit H","NO","NO"
"ATP7B","ENSG00000123191","ATP7B",-0.0185114436459295,0.948771385323739,-1.12801770934595,1,"ATPase copper transporting beta","NO","NO"
"ATP8A1","ENSG00000124406","ATP8A1",0.129624587472227,0.730744529543195,1.23895118536134,3,"ATPase phospholipid transporting 8A1","NO","NO"
"ATP9A","ENSG00000054793","ATP9A",-0.196392050890833,0.398183506974322,1.48474543556905,1,"ATPase phospholipid transporting 9A (putative)","NO","NO"
"ATRNL1","ENSG00000107518","ATRNL1",-0.377960033284574,0.523908147488296,0.166935175927335,2,"attractin like 1","NO","NO"
"ATRX","ENSG00000085224","ATRX",-0.133244552039979,0.474092396086707,1.08507026625093,1,"ATRX chromatin remodeler","NO","YES"
"ATXN1","ENSG00000124788","ATXN1",-0.222724053005244,0.444962446338149,-0.605531930251668,4,"ataxin 1","NO","NO"
"ATXN7","ENSG00000163635","ATXN7",-0.0377021952741048,0.79491985220424,0.563966169394518,4,"ataxin 7","NO","YES"
"ATXN7L3B","ENSG00000253719","ATXN7L3B",0.0457281118805168,0.777839651482,0.113631439888593,3,"ataxin 7 like 3B","NO","NO"
"AVEN","ENSG00000169857","AVEN",-0.0360147977661307,0.919610837375835,-0.28239621977027,2,"apoptosis and caspase activation inhibitor","NO","NO"
"AVL9","ENSG00000105778","AVL9",-0.0450094037743112,0.785123786081766,-1.0040670711295,2,"AVL9 cell migration associated","NO","NO"
"AXDND1","ENSG00000162779","AXDND1",0.0495494014289225,0.932873153716408,1.82398570760866,1,"axonemal dynein light chain domain containing 1","NO","NO"
"B3GALNT2","ENSG00000162885","B3GALNT2",-0.0458195351934023,0.789132666133856,-1.06498157058187,1,"beta-1,3-N-acetylgalactosaminyltransferase 2","NO","NO"
"B3GAT2","ENSG00000112309","B3GAT2",0.270955681222805,0.440724518812376,-0.904217464689058,1,"beta-1,3-glucuronyltransferase 2","NO","NO"
"B3GLCT","ENSG00000187676","B3GLCT",0.0974946856798535,0.887623773466221,-1.24603072022712,2,"beta 3-glucosyltransferase","NO","NO"
"B4GALNT1","ENSG00000135454","B4GALNT1",-0.236291308011181,0.24539136933223,1.55335477833904,2,"beta-1,4-N-acetyl-galactosaminyltransferase 1","NO","NO"
"B4GALT6","ENSG00000118276","B4GALT6",-0.0140650910223883,0.952605100704526,0.883052969990887,1,"beta-1,4-galactosyltransferase 6","NO","NO"
"BACE1","ENSG00000186318","BACE1",-0.0671858698568881,0.66475275847036,-0.440530200551237,3,"beta-secretase 1","NO","NO"
"BACE2","ENSG00000182240","BACE2",-0.00375719474630287,0.979826648479216,-1.02788523695677,1,"beta-secretase 2","NO","NO"
"BACH2","ENSG00000112182","BACH2",0.150356097604935,0.630813653957258,0.280438966319753,3,"BTB domain and CNC homolog 2","NO","YES"
"BAIAP2L1","ENSG00000006453","BAIAP2L1",-0.0897423335521488,0.600560265083539,-1.24645494248728,4,"BAR/IMD domain containing adaptor protein 2 like 1","NO","NO"
"BAIAP2L2","ENSG00000128298","BAIAP2L2",-0.101557791133088,0.747166319784896,-1.4047745226189,1,"BAR/IMD domain containing adaptor protein 2 like 2","NO","NO"
"BAK1","ENSG00000030110","BAK1",-0.0210767222530981,0.919019263199933,1.00332161062407,1,"BCL2 antagonist/killer 1","NO","NO"
"BAMBI","ENSG00000095739","BAMBI",-0.20597656686811,0.766143707736619,0.84050925116329,1,"BMP and activin membrane bound inhibitor","NO","NO"
"BANK1","ENSG00000153064","BANK1",-0.124656392880621,0.631289590075387,1.20199501691224,1,"B cell scaffold protein with ankyrin repeats 1","NO","NO"
"BANP","ENSG00000172530","BANP",-0.23620438650689,0.434162616768972,-1.5128101360452,1,"BTG3 associated nuclear protein","NO","YES"
"BARD1","ENSG00000138376","BARD1",-0.076062454210462,0.827638034869857,1.00309643698209,2,"BRCA1 associated RING domain 1","NO","NO"
"BARX1","ENSG00000131668","BARX1",1.68102234893035,0.174257721451699,1.42963091860365,1,"BARX homeobox 1","NO","YES"
"BAZ2A","ENSG00000076108","BAZ2A",-0.203541885731254,0.229189634436705,-2.00416129653051,1,"bromodomain adjacent to zinc finger domain 2A","NO","YES"
"BBS12","ENSG00000181004","BBS12",-0.10011683863048,0.798922874295957,0.256039740085846,3,"Bardet-Biedl syndrome 12","NO","NO"
"BBS5","ENSG00000163093","BBS5",0.190398603714548,0.525447780739461,0.395607984003757,3,"Bardet-Biedl syndrome 5","NO","NO"
"BBS9","ENSG00000122507","BBS9",-0.129980551877486,0.63145254149194,0.05084427147852,2,"Bardet-Biedl syndrome 9","NO","NO"
"BBX","ENSG00000114439","BBX",-0.0132166939021525,0.928971978530649,1.60734958225704,3,"BBX high mobility group box domain containing","NO","YES"
"BCAN","ENSG00000132692","BCAN",0.0398908313568729,0.852321608547893,0.10995129322219,2,"brevican","NO","NO"
"BCAR3","ENSG00000137936","BCAR3",-0.0741492409534503,0.826467178706623,-1.30521384358973,1,"BCAR3 adaptor protein, NSP family member","NO","NO"
"BCHE","ENSG00000114200","BCHE",-0.660329163934952,0.768797177612656,-1.1236890877255,2,"butyrylcholinesterase","NO","NO"
"BCKDHA","ENSG00000248098","BCKDHA",-0.0364607574444884,0.817446649638928,-1.18377725421913,2,"branched chain keto acid dehydrogenase E1 subunit alpha","NO","NO"
"BCKDHB","ENSG00000083123","BCKDHB",-0.0723867768115278,0.691967276788989,2.16749053294307,1,"branched chain keto acid dehydrogenase E1 subunit beta","NO","NO"
"BCL10","ENSG00000142867","BCL10",-0.00718260298309392,0.974859461635183,1.22756753302331,1,"BCL10 immune signaling adaptor","NO","YES"
"BCL11B","ENSG00000127152","BCL11B",-0.462169881833582,0.281428133853073,-0.795573538233278,5,"BCL11 transcription factor B","YES","YES"
"BCL2","ENSG00000171791","BCL2",-0.0948064717432029,0.692903696687808,-1.24870900407932,1,"BCL2 apoptosis regulator","NO","NO"
"BCL6","ENSG00000113916","BCL6",-0.316988004176205,0.222869169840145,1.27588443613901,1,"BCL6 transcription repressor","NO","YES"
"BCOR","ENSG00000183337","BCOR",-0.0621459228328538,0.805355098815298,-1.35193302006457,1,"BCL6 corepressor","NO","YES"
"BCORL1","ENSG00000085185","BCORL1",-0.239027140987069,0.209546894071345,-0.137030148360524,2,"BCL6 corepressor like 1","NO","NO"
"BDNF","ENSG00000176697","BDNF",-0.224909548238944,0.619986502218189,0.0143173353874,2,"brain derived neurotrophic factor","NO","NO"
"BDP1","ENSG00000145734","BDP1",-0.022392019349863,0.892576458211347,1.13722732686143,1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB","NO","YES"
"BEAN1","ENSG00000166546","BEAN1",-0.235313043056621,0.567747811480115,1.23273001623378,1,"brain expressed associated with NEDD4 1","NO","NO"
"BET1","ENSG00000105829","BET1",-0.079603061403442,0.816912782246473,0.5236426268883,3,"Bet1 golgi vesicular membrane trafficking protein","NO","NO"
"BEX1","ENSG00000133169","BEX1",-0.20833899910334,0.727032382070614,1.39075718360331,1,"brain expressed X-linked 1","NO","YES"
"BEX3","ENSG00000166681","BEX3",-0.0272867114976494,0.874400503102071,1.00107822259182,1,"brain expressed X-linked 3","NO","NO"
"BFSP1","ENSG00000125864","BFSP1",-0.0207178050878487,0.950098302498363,0.481228939506776,3,"beaded filament structural protein 1","NO","NO"
"BHLHE40","ENSG00000134107","BHLHE40",0.00127941722258562,0.996233992238569,1.06273244860214,1,"basic helix-loop-helix family member e40","NO","YES"
"BHLHE41","ENSG00000123095","BHLHE41",-0.152922315958409,0.721696337588672,-1.8834381956794,1,"basic helix-loop-helix family member e41","NO","YES"
"BICC1","ENSG00000122870","BICC1",-0.175830310451783,0.870063108048719,1.2058433486616,2,"BicC family RNA binding protein 1","NO","NO"
"BIN1","ENSG00000136717","BIN1",-0.0159714521875891,0.933960660166069,-0.349974191431533,3,"bridging integrator 1","NO","YES"
"BIN3","ENSG00000147439","BIN3",-0.0352557770417827,0.858033036642783,0.920002259896509,1,"bridging integrator 3","NO","NO"
"BIRC3","ENSG00000023445","BIRC3",-0.174693410593775,0.73756551213861,0.542481123566034,1,"baculoviral IAP repeat containing 3","NO","NO"
"BLCAP","ENSG00000166619","BLCAP",-0.126001148027648,0.660650746784397,1.15813126757342,1,"BLCAP apoptosis inducing factor","NO","NO"
